,label
GCA_016887485.1_ASM1688748v1_493,False
GCA_016887485.1_ASM1688748v1_592,True
GCA_016887485.1_ASM1688748v1_722,True
GCA_016887485.1_ASM1688748v1_977,True
GCA_017134815.1_ASM1713481v1_1109,True
GCA_017134815.1_ASM1713481v1_1244,True
GCA_017134815.1_ASM1713481v1_1314,True
GCA_017134815.1_ASM1713481v1_136,True
GCA_017134815.1_ASM1713481v1_139,True
GCA_017134815.1_ASM1713481v1_1396,True
GCA_017134815.1_ASM1713481v1_144,True
GCA_017134815.1_ASM1713481v1_1483,True
GCA_017134815.1_ASM1713481v1_1908,True
GCA_017134815.1_ASM1713481v1_1917,True
GCA_017134815.1_ASM1713481v1_2009,True
GCA_017134815.1_ASM1713481v1_2109,True
GCA_017134815.1_ASM1713481v1_2111,True
GCA_017134815.1_ASM1713481v1_2112,True
GCA_017134815.1_ASM1713481v1_2227,True
GCA_017134815.1_ASM1713481v1_237,True
GCA_017134815.1_ASM1713481v1_2377,True
GCA_017134815.1_ASM1713481v1_2433,True
GCA_017134815.1_ASM1713481v1_2577,True
GCA_017134815.1_ASM1713481v1_2580,True
GCA_017134815.1_ASM1713481v1_2636,True
GCA_017134815.1_ASM1713481v1_265,True
GCA_017134815.1_ASM1713481v1_267,True
GCA_017134815.1_ASM1713481v1_269,True
GCA_017134815.1_ASM1713481v1_494,True
GCA_017134815.1_ASM1713481v1_56,True
GCA_017134815.1_ASM1713481v1_607,True
GCA_017134815.1_ASM1713481v1_648,True
GCA_017134815.1_ASM1713481v1_91,True
GCA_017134815.1_ASM1713481v1_935,True
GCA_017134815.1_ASM1713481v1_950,False
GCA_017161075.1_ASM1716107v1_1337,True
GCA_017161075.1_ASM1716107v1_1571,True
GCA_017161075.1_ASM1716107v1_3147,True
GCA_017161075.1_ASM1716107v1_3294,True
GCA_017161075.1_ASM1716107v1_3391,True
GCA_017161075.1_ASM1716107v1_3619,False
GCA_017161075.1_ASM1716107v1_3769,False
GCA_017161075.1_ASM1716107v1_444,True
GCA_017347445.1_ASM1734744v1_1017,True
GCA_017347445.1_ASM1734744v1_1074,True
GCA_017347445.1_ASM1734744v1_1686,True
GCA_017347445.1_ASM1734744v1_1850,False
GCA_017347445.1_ASM1734744v1_1904,True
GCA_017347445.1_ASM1734744v1_1905,True
GCA_017347445.1_ASM1734744v1_1938,True
GCA_017347445.1_ASM1734744v1_1957,True
GCA_017347445.1_ASM1734744v1_2096,True
GCA_017347445.1_ASM1734744v1_2127,False
GCA_017347445.1_ASM1734744v1_2139,True
GCA_017347445.1_ASM1734744v1_3291,True
GCA_017347445.1_ASM1734744v1_3434,False
GCA_017347445.1_ASM1734744v1_774,True
GCA_017798145.1_ASM1779814v1_1086,True
GCA_017798145.1_ASM1779814v1_1192,True
GCA_017798145.1_ASM1779814v1_1302,True
GCA_017798145.1_ASM1779814v1_1424,True
GCA_017798145.1_ASM1779814v1_151,True
GCA_017798145.1_ASM1779814v1_1647,True
GCA_017798145.1_ASM1779814v1_1668,True
GCA_017798145.1_ASM1779814v1_212,True
GCA_017798145.1_ASM1779814v1_2268,True
GCA_017798145.1_ASM1779814v1_2486,True
GCA_017798145.1_ASM1779814v1_2500,True
GCA_017798145.1_ASM1779814v1_2617,True
GCA_017798145.1_ASM1779814v1_2887,True
GCA_017798145.1_ASM1779814v1_2950,True
GCA_017798145.1_ASM1779814v1_2985,True
GCA_017798145.1_ASM1779814v1_315,True
GCA_017798145.1_ASM1779814v1_3191,True
GCA_017798145.1_ASM1779814v1_3530,True
GCA_017798145.1_ASM1779814v1_3640,True
GCA_017798145.1_ASM1779814v1_488,True
GCA_017798145.1_ASM1779814v1_622,True
GCA_017798145.1_ASM1779814v1_851,True
GCA_017798145.1_ASM1779814v1_955,True
GCA_018771565.1_ASM1877156v1_1613,True
GCA_018771565.1_ASM1877156v1_1615,True
GCA_018771565.1_ASM1877156v1_1626,True
GCA_018771565.1_ASM1877156v1_1897,True
GCA_018771565.1_ASM1877156v1_190,True
GCA_018771565.1_ASM1877156v1_1943,True
GCA_018771565.1_ASM1877156v1_2027,True
GCA_018771565.1_ASM1877156v1_2232,True
GCA_018771565.1_ASM1877156v1_2261,True
GCA_018771565.1_ASM1877156v1_2434,True
GCA_018771565.1_ASM1877156v1_2620,True
GCA_018771565.1_ASM1877156v1_2645,True
GCA_018771565.1_ASM1877156v1_2762,True
GCA_018771565.1_ASM1877156v1_2764,True
GCA_018771565.1_ASM1877156v1_2874,True
GCA_018771565.1_ASM1877156v1_29,True
GCA_018771565.1_ASM1877156v1_651,True
GCA_018771565.1_ASM1877156v1_710,True
GCA_018771565.1_ASM1877156v1_840,True
GCA_018771565.1_ASM1877156v1_852,True
GCA_018771565.1_ASM1877156v1_891,True
GCA_018771605.1_ASM1877160v1_1075,True
GCA_018771605.1_ASM1877160v1_141,True
GCA_018771605.1_ASM1877160v1_1486,True
GCA_018771605.1_ASM1877160v1_1528,True
GCA_018771605.1_ASM1877160v1_206,True
GCA_018771605.1_ASM1877160v1_469,True
GCA_018771605.1_ASM1877160v1_661,True
GCA_018771605.1_ASM1877160v1_834,True
GCA_018771605.1_ASM1877160v1_907,True
GCA_018771605.1_ASM1877160v1_961,True
GCA_020683205.1_ASM2068320v1_1884,True
GCA_020683205.1_ASM2068320v1_1885,True
GCA_020683205.1_ASM2068320v1_1887,True
GCA_020683205.1_ASM2068320v1_1889,True
GCA_020683205.1_ASM2068320v1_1893,True
GCA_020683205.1_ASM2068320v1_1895,True
GCA_020683205.1_ASM2068320v1_1898,True
GCA_020683205.1_ASM2068320v1_1900,True
GCA_020683205.1_ASM2068320v1_2149,True
GCA_020683205.1_ASM2068320v1_2310,True
GCA_020683205.1_ASM2068320v1_2381,True
GCA_020683205.1_ASM2068320v1_2453,True
GCA_020683205.1_ASM2068320v1_2488,True
GCA_020683205.1_ASM2068320v1_2501,True
GCA_020683205.1_ASM2068320v1_2546,True
GCA_020683205.1_ASM2068320v1_2892,True
GCA_020683205.1_ASM2068320v1_2930,True
GCA_020683205.1_ASM2068320v1_2932,True
GCA_020683205.1_ASM2068320v1_2933,True
GCA_020683205.1_ASM2068320v1_2935,True
GCA_020683205.1_ASM2068320v1_2937,True
GCA_020683205.1_ASM2068320v1_2939,True
GCA_020683205.1_ASM2068320v1_2941,True
GCA_020683205.1_ASM2068320v1_2945,True
GCA_020683205.1_ASM2068320v1_2948,True
GCA_020683205.1_ASM2068320v1_366,True
GCA_020683205.1_ASM2068320v1_394,True
GCA_020683205.1_ASM2068320v1_420,True
GCA_020683205.1_ASM2068320v1_422,True
GCA_020683205.1_ASM2068320v1_424,True
GCA_020683205.1_ASM2068320v1_425,True
GCA_020683205.1_ASM2068320v1_427,True
GCA_020683205.1_ASM2068320v1_429,True
GCA_020683205.1_ASM2068320v1_431,True
GCA_020683205.1_ASM2068320v1_433,True
GCA_020683205.1_ASM2068320v1_435,True
GCA_020683205.1_ASM2068320v1_440,True
GCA_020683205.1_ASM2068320v1_443,True
GCA_020683205.1_ASM2068320v1_445,True
GCA_020683205.1_ASM2068320v1_447,True
GCA_020683205.1_ASM2068320v1_449,True
GCA_020683205.1_ASM2068320v1_455,True
GCA_020683205.1_ASM2068320v1_457,True
GCA_020683205.1_ASM2068320v1_459,True
GCA_020683205.1_ASM2068320v1_461,True
GCA_020683205.1_ASM2068320v1_462,True
GCA_020683205.1_ASM2068320v1_465,True
GCA_020683205.1_ASM2068320v1_466,True
GCA_020683205.1_ASM2068320v1_467,True
GCA_020683205.1_ASM2068320v1_468,True
GCA_020683205.1_ASM2068320v1_470,True
GCA_020683205.1_ASM2068320v1_471,True
GCA_020683205.1_ASM2068320v1_473,True
GCA_020683205.1_ASM2068320v1_476,True
GCA_020683205.1_ASM2068320v1_478,True
GCA_020683205.1_ASM2068320v1_480,True
GCA_020683205.1_ASM2068320v1_512,True
GCA_020683205.1_ASM2068320v1_522,True
GCA_020683205.1_ASM2068320v1_524,True
GCA_020683205.1_ASM2068320v1_526,True
GCA_020683205.1_ASM2068320v1_528,True
GCA_020683205.1_ASM2068320v1_530,True
GCA_020683205.1_ASM2068320v1_534,True
GCA_020683205.1_ASM2068320v1_536,True
GCA_020683205.1_ASM2068320v1_538,True
GCA_020683205.1_ASM2068320v1_540,True
GCA_020683205.1_ASM2068320v1_563,True
GCA_020683205.1_ASM2068320v1_565,True
GCA_020683205.1_ASM2068320v1_639,True
GCA_020683205.1_ASM2068320v1_848,True
GCA_020683205.1_ASM2068320v1_888,True
GCA_020683205.1_ASM2068320v1_890,True
GCA_020683205.1_ASM2068320v1_907,True
GCA_020886235.1_ASM2088623v1_1034,True
GCA_020886235.1_ASM2088623v1_105,True
GCA_020886235.1_ASM2088623v1_106,True
GCA_020886235.1_ASM2088623v1_1067,True
GCA_020886235.1_ASM2088623v1_116,True
GCA_020886235.1_ASM2088623v1_1164,True
GCA_020886235.1_ASM2088623v1_133,True
GCA_020886235.1_ASM2088623v1_205,True
GCA_020886235.1_ASM2088623v1_71,True
GCA_020886235.1_ASM2088623v1_776,True
GCA_020886235.1_ASM2088623v1_799,True
GCA_020886235.1_ASM2088623v1_977,True
GCA_020974905.1_ASM2097490v1_1025,True
GCA_020974905.1_ASM2097490v1_1076,True
GCA_020974905.1_ASM2097490v1_1175,True
GCA_020974905.1_ASM2097490v1_1416,True
GCA_020974905.1_ASM2097490v1_1540,True
GCA_020974905.1_ASM2097490v1_1560,True
GCA_020974905.1_ASM2097490v1_1827,True
GCA_020974905.1_ASM2097490v1_2050,True
GCA_020974905.1_ASM2097490v1_2692,True
GCA_020974905.1_ASM2097490v1_2872,True
GCA_020974905.1_ASM2097490v1_2960,True
GCA_020974905.1_ASM2097490v1_3090,True
GCA_020974905.1_ASM2097490v1_3212,True
GCA_020974905.1_ASM2097490v1_3244,True
GCA_020974905.1_ASM2097490v1_3508,True
GCA_020974905.1_ASM2097490v1_3511,True
GCA_020974905.1_ASM2097490v1_4174,True
GCA_020974905.1_ASM2097490v1_4221,True
GCA_020974905.1_ASM2097490v1_4280,True
GCA_020974905.1_ASM2097490v1_4336,True
GCA_020974905.1_ASM2097490v1_4339,False
GCA_020974905.1_ASM2097490v1_4425,True
GCA_020974905.1_ASM2097490v1_4541,True
GCA_020974905.1_ASM2097490v1_4621,True
GCA_020974905.1_ASM2097490v1_4899,True
GCA_020974905.1_ASM2097490v1_4935,True
GCA_020974905.1_ASM2097490v1_4975,True
GCA_020974905.1_ASM2097490v1_5094,True
GCA_020974905.1_ASM2097490v1_5192,True
GCA_020974905.1_ASM2097490v1_5441,True
GCA_020974905.1_ASM2097490v1_5469,True
GCA_020974905.1_ASM2097490v1_5790,True
GCA_020974905.1_ASM2097490v1_5906,True
GCA_020974905.1_ASM2097490v1_5922,True
GCA_020974905.1_ASM2097490v1_913,True
GCA_020974905.1_ASM2097490v1_975,False
GCA_021294815.2_ASM2129481v2_123,True
GCA_021294815.2_ASM2129481v2_156,True
GCA_021294815.2_ASM2129481v2_477,True
GCA_021650895.1_ASM2165089v1_1146,True
GCA_021650895.1_ASM2165089v1_1194,True
GCA_021650895.1_ASM2165089v1_1567,True
GCA_021650895.1_ASM2165089v1_1886,False
GCA_021650895.1_ASM2165089v1_1951,False
GCA_021650895.1_ASM2165089v1_2088,True
GCA_021650895.1_ASM2165089v1_2171,True
GCA_021650895.1_ASM2165089v1_236,True
GCA_021650895.1_ASM2165089v1_2668,True
GCA_021650895.1_ASM2165089v1_2723,True
GCA_021650895.1_ASM2165089v1_2848,True
GCA_021650895.1_ASM2165089v1_3070,True
GCA_021650895.1_ASM2165089v1_331,True
GCA_021650895.1_ASM2165089v1_333,True
GCA_021650895.1_ASM2165089v1_334,True
GCA_021650895.1_ASM2165089v1_43,True
GCA_021650895.1_ASM2165089v1_434,False
GCA_021650895.1_ASM2165089v1_518,True
GCA_021650895.1_ASM2165089v1_524,True
GCA_021650895.1_ASM2165089v1_555,True
GCA_021650895.1_ASM2165089v1_705,True
GCA_021650895.1_ASM2165089v1_728,True
GCA_021650895.1_ASM2165089v1_729,True
GCA_021650895.1_ASM2165089v1_9,True
GCA_021650895.1_ASM2165089v1_902,False
GCA_021650895.1_ASM2165089v1_937,True
GCA_021650915.1_ASM2165091v1_1064,True
GCA_021650915.1_ASM2165091v1_1112,False
GCA_021650915.1_ASM2165091v1_1369,False
GCA_021650915.1_ASM2165091v1_1518,True
GCA_021650915.1_ASM2165091v1_1523,True
GCA_021650915.1_ASM2165091v1_1549,True
GCA_021650915.1_ASM2165091v1_1572,True
GCA_021650915.1_ASM2165091v1_1757,True
GCA_021650915.1_ASM2165091v1_1787,False
GCA_021650915.1_ASM2165091v1_1843,True
GCA_021650915.1_ASM2165091v1_2061,False
GCA_021650915.1_ASM2165091v1_2725,True
GCA_021650915.1_ASM2165091v1_3064,True
GCA_021650915.1_ASM2165091v1_311,False
GCA_021650915.1_ASM2165091v1_832,True
GCA_022559525.1_ASM2255952v1_164,True
GCA_022559525.1_ASM2255952v1_170,True
GCA_022559525.1_ASM2255952v1_344,True
GCA_022559525.1_ASM2255952v1_370,True
GCA_022559525.1_ASM2255952v1_511,True
GCA_022559525.1_ASM2255952v1_516,True
GCA_022559525.1_ASM2255952v1_558,True
GCA_022559525.1_ASM2255952v1_573,True
GCA_022559525.1_ASM2255952v1_578,True
GCA_022646745.1_ASM2264674v1_102,False
GCA_022646745.1_ASM2264674v1_1071,True
GCA_022646745.1_ASM2264674v1_1155,True
GCA_022646745.1_ASM2264674v1_1157,True
GCA_022646745.1_ASM2264674v1_1158,True
GCA_022646745.1_ASM2264674v1_1274,True
GCA_022646745.1_ASM2264674v1_1281,True
GCA_022646745.1_ASM2264674v1_1313,True
GCA_022646745.1_ASM2264674v1_135,True
GCA_022646745.1_ASM2264674v1_1358,True
GCA_022646745.1_ASM2264674v1_1371,True
GCA_022646745.1_ASM2264674v1_1427,True
GCA_022646745.1_ASM2264674v1_1498,True
GCA_022646745.1_ASM2264674v1_167,True
GCA_022646745.1_ASM2264674v1_1690,True
GCA_022646745.1_ASM2264674v1_1740,True
GCA_022646745.1_ASM2264674v1_1794,True
GCA_022646745.1_ASM2264674v1_2043,True
GCA_022646745.1_ASM2264674v1_2115,True
GCA_022646745.1_ASM2264674v1_2246,True
GCA_022646745.1_ASM2264674v1_2361,True
GCA_022646745.1_ASM2264674v1_2363,True
GCA_022646745.1_ASM2264674v1_2412,True
GCA_022646745.1_ASM2264674v1_2627,True
GCA_022646745.1_ASM2264674v1_268,True
GCA_022646745.1_ASM2264674v1_2774,True
GCA_022646745.1_ASM2264674v1_2866,False
GCA_022646745.1_ASM2264674v1_2977,True
GCA_022646745.1_ASM2264674v1_2990,True
GCA_022646745.1_ASM2264674v1_3020,True
GCA_022646745.1_ASM2264674v1_3091,True
GCA_022646745.1_ASM2264674v1_3108,True
GCA_022646745.1_ASM2264674v1_326,True
GCA_022646745.1_ASM2264674v1_371,False
GCA_022646745.1_ASM2264674v1_456,True
GCA_022646745.1_ASM2264674v1_69,True
GCA_022646745.1_ASM2264674v1_712,True
GCA_022646745.1_ASM2264674v1_713,True
GCA_022646745.1_ASM2264674v1_72,True
GCA_022646745.1_ASM2264674v1_726,True
GCA_022646745.1_ASM2264674v1_73,True
GCA_022646745.1_ASM2264674v1_780,True
GCA_022646745.1_ASM2264674v1_963,True
GCA_022813675.1_ASM2281367v1_1038,True
GCA_022813675.1_ASM2281367v1_1240,True
GCA_022813675.1_ASM2281367v1_1998,True
GCA_022813675.1_ASM2281367v1_2103,True
GCA_022813675.1_ASM2281367v1_2161,False
GCA_022813675.1_ASM2281367v1_457,True
GCA_022813675.1_ASM2281367v1_489,True
GCA_022813675.1_ASM2281367v1_711,False
GCA_022813675.1_ASM2281367v1_782,True
GCA_022813675.1_ASM2281367v1_900,True
GCA_023213235.1_ASM2321323v1_1016,False
GCA_023213235.1_ASM2321323v1_1241,True
GCA_023213235.1_ASM2321323v1_1327,True
GCA_023213235.1_ASM2321323v1_136,True
GCA_023213235.1_ASM2321323v1_140,False
GCA_023213235.1_ASM2321323v1_1796,True
GCA_023213235.1_ASM2321323v1_187,True
GCA_023213235.1_ASM2321323v1_1927,True
GCA_023213235.1_ASM2321323v1_2070,True
GCA_023213235.1_ASM2321323v1_2470,True
GCA_023213235.1_ASM2321323v1_270,True
GCA_023213235.1_ASM2321323v1_271,True
GCA_023213235.1_ASM2321323v1_2798,True
GCA_023213235.1_ASM2321323v1_2825,True
GCA_023213235.1_ASM2321323v1_2905,True
GCA_023213235.1_ASM2321323v1_2956,True
GCA_023213235.1_ASM2321323v1_3039,True
GCA_023213235.1_ASM2321323v1_3080,True
GCA_023213235.1_ASM2321323v1_3184,True
GCA_023213235.1_ASM2321323v1_3656,True
GCA_023213235.1_ASM2321323v1_3667,True
GCA_023213235.1_ASM2321323v1_3961,True
GCA_023213235.1_ASM2321323v1_613,False
GCA_023213235.1_ASM2321323v1_707,True
GCA_023213235.1_ASM2321323v1_799,True
GCA_023213235.1_ASM2321323v1_847,True
GCA_023213235.1_ASM2321323v1_848,True
GCA_023213235.1_ASM2321323v1_849,True
GCA_023525915.1_ASM2352591v1_1022,True
GCA_023525915.1_ASM2352591v1_1061,True
GCA_023525915.1_ASM2352591v1_1122,True
GCA_023525915.1_ASM2352591v1_1189,True
GCA_023525915.1_ASM2352591v1_1255,True
GCA_023525915.1_ASM2352591v1_1260,True
GCA_023525915.1_ASM2352591v1_129,True
GCA_023525915.1_ASM2352591v1_1328,True
GCA_023525915.1_ASM2352591v1_134,True
GCA_023525915.1_ASM2352591v1_1358,True
GCA_023525915.1_ASM2352591v1_1364,True
GCA_023525915.1_ASM2352591v1_141,True
GCA_023525915.1_ASM2352591v1_1625,True
GCA_023525915.1_ASM2352591v1_1666,True
GCA_023525915.1_ASM2352591v1_168,True
GCA_023525915.1_ASM2352591v1_2238,True
GCA_023525915.1_ASM2352591v1_2240,True
GCA_023525915.1_ASM2352591v1_2241,True
GCA_023525915.1_ASM2352591v1_2537,True
GCA_023525915.1_ASM2352591v1_2541,True
GCA_023525915.1_ASM2352591v1_2571,False
GCA_023525915.1_ASM2352591v1_26,True
GCA_023525915.1_ASM2352591v1_2613,True
GCA_023525915.1_ASM2352591v1_2621,True
GCA_023525915.1_ASM2352591v1_2925,True
GCA_023525915.1_ASM2352591v1_304,False
GCA_023525915.1_ASM2352591v1_3279,True
GCA_023525915.1_ASM2352591v1_344,True
GCA_023525915.1_ASM2352591v1_3580,True
GCA_023525915.1_ASM2352591v1_3616,True
GCA_023525915.1_ASM2352591v1_3727,True
GCA_023525915.1_ASM2352591v1_3733,True
GCA_023525915.1_ASM2352591v1_443,True
GCA_023525915.1_ASM2352591v1_444,True
GCA_023525915.1_ASM2352591v1_691,True
GCA_023525915.1_ASM2352591v1_770,False
GCA_023525915.1_ASM2352591v1_777,False
GCA_905186095.1_Phascolarctobacterium_canine_HQ_MAG_1090,True
GCA_905186095.1_Phascolarctobacterium_canine_HQ_MAG_1167,True
GCA_905186095.1_Phascolarctobacterium_canine_HQ_MAG_1625,True
GCA_905186095.1_Phascolarctobacterium_canine_HQ_MAG_1885,True
GCA_905186095.1_Phascolarctobacterium_canine_HQ_MAG_1944,True
GCA_905186095.1_Phascolarctobacterium_canine_HQ_MAG_343,False
GCA_905186095.1_Phascolarctobacterium_canine_HQ_MAG_399,True
GCA_905186095.1_Phascolarctobacterium_canine_HQ_MAG_728,True
GCA_943846645.1_22042020_METABAT_361_1095,True
GCA_943846645.1_22042020_METABAT_361_200,True
GCA_943846645.1_22042020_METABAT_361_560,True
GCA_943846645.1_22042020_METABAT_361_561,True
GCA_943846645.1_22042020_METABAT_361_714,True
GCA_943846645.1_22042020_METABAT_361_763,True
GCA_943846695.1_20200310_METABAT_187_1-contigs.fa_107,True
GCA_943846695.1_20200310_METABAT_187_1-contigs.fa_298,True
GCA_943846695.1_20200310_METABAT_187_1-contigs.fa_426,False
GCA_943846695.1_20200310_METABAT_187_1-contigs.fa_665,True
GCA_943846695.1_20200310_METABAT_187_1-contigs.fa_691,False
GCA_943846775.1_03032020_METABAT_1_1260,True
GCA_943846775.1_03032020_METABAT_1_1349,True
GCA_943846775.1_03032020_METABAT_1_230,True
GCA_943846775.1_03032020_METABAT_1_423,True
GCA_943846775.1_03032020_METABAT_1_854,True
GCA_943846775.1_03032020_METABAT_1_91,False
GCA_943846775.1_03032020_METABAT_1_982,True
GCF_000007085.1_ASM708v1_1218,True
GCF_000007085.1_ASM708v1_1439,True
GCF_000007085.1_ASM708v1_1502,True
GCF_000007085.1_ASM708v1_1513,True
GCF_000007085.1_ASM708v1_155,True
GCF_000007085.1_ASM708v1_1890,True
GCF_000007085.1_ASM708v1_1999,True
GCF_000007085.1_ASM708v1_2015,True
GCF_000007085.1_ASM708v1_2052,True
GCF_000007085.1_ASM708v1_222,True
GCF_000007085.1_ASM708v1_2489,True
GCF_000007085.1_ASM708v1_2529,True
GCF_000007085.1_ASM708v1_2549,True
GCF_000007085.1_ASM708v1_2565,False
GCF_000007085.1_ASM708v1_321,True
GCF_000007085.1_ASM708v1_541,True
GCF_000007085.1_ASM708v1_782,True
GCF_000007085.1_ASM708v1_799,True
GCF_000007085.1_ASM708v1_865,True
GCF_000007985.2_ASM798v2_162,False
GCF_000007985.2_ASM798v2_1997,True
GCF_000007985.2_ASM798v2_2043,True
GCF_000007985.2_ASM798v2_2376,True
GCF_000007985.2_ASM798v2_2520,False
GCF_000007985.2_ASM798v2_2715,True
GCF_000007985.2_ASM798v2_2869,True
GCF_000007985.2_ASM798v2_2984,True
GCF_000007985.2_ASM798v2_44,True
GCF_000007985.2_ASM798v2_934,True
GCF_000008125.1_ASM812v1_2201,True
GCF_000008125.1_ASM812v1_2225,True
GCF_000008545.1_ASM854v1_1106,True
GCF_000008565.1_ASM856v1_2499,True
GCF_000008565.1_ASM856v1_2992,False
GCF_000008565.1_ASM856v1_3156,True
GCF_000008565.1_ASM856v1_808,False
GCF_000008625.1_ASM862v1_1010,True
GCF_000008625.1_ASM862v1_1086,True
GCF_000008625.1_ASM862v1_1233,True
GCF_000008625.1_ASM862v1_134,True
GCF_000008625.1_ASM862v1_1345,True
GCF_000008625.1_ASM862v1_1355,True
GCF_000008625.1_ASM862v1_1491,False
GCF_000008625.1_ASM862v1_1631,True
GCF_000008625.1_ASM862v1_1685,True
GCF_000008625.1_ASM862v1_485,True
GCF_000008625.1_ASM862v1_754,False
GCF_000008625.1_ASM862v1_849,True
GCF_000008625.1_ASM862v1_882,False
GCF_000009025.1_ASM902v1_341,True
GCF_000010185.1_ASM1018v1_1194,True
GCF_000010185.1_ASM1018v1_1354,True
GCF_000010185.1_ASM1018v1_1530,False
GCF_000010185.1_ASM1018v1_677,True
GCF_000010305.1_ASM1030v1_1100,True
GCF_000010305.1_ASM1030v1_122,True
GCF_000010305.1_ASM1030v1_1352,True
GCF_000010305.1_ASM1030v1_1448,True
GCF_000010305.1_ASM1030v1_1506,False
GCF_000010305.1_ASM1030v1_195,True
GCF_000010305.1_ASM1030v1_2173,True
GCF_000010305.1_ASM1030v1_2234,True
GCF_000010305.1_ASM1030v1_2327,True
GCF_000010305.1_ASM1030v1_237,True
GCF_000010305.1_ASM1030v1_241,True
GCF_000010305.1_ASM1030v1_2435,True
GCF_000010305.1_ASM1030v1_2445,True
GCF_000010305.1_ASM1030v1_2525,True
GCF_000010305.1_ASM1030v1_2528,True
GCF_000010305.1_ASM1030v1_2574,True
GCF_000010305.1_ASM1030v1_2632,True
GCF_000010305.1_ASM1030v1_2746,True
GCF_000010305.1_ASM1030v1_2826,True
GCF_000010305.1_ASM1030v1_2921,False
GCF_000010305.1_ASM1030v1_3014,True
GCF_000010305.1_ASM1030v1_3039,True
GCF_000010305.1_ASM1030v1_3101,True
GCF_000010305.1_ASM1030v1_3122,True
GCF_000010305.1_ASM1030v1_3183,True
GCF_000010305.1_ASM1030v1_3190,True
GCF_000010305.1_ASM1030v1_3262,True
GCF_000010305.1_ASM1030v1_3391,True
GCF_000010305.1_ASM1030v1_3451,True
GCF_000010305.1_ASM1030v1_3808,True
GCF_000010305.1_ASM1030v1_3852,True
GCF_000010305.1_ASM1030v1_3892,True
GCF_000010305.1_ASM1030v1_8,True
GCF_000010305.1_ASM1030v1_952,True
GCF_000010305.1_ASM1030v1_981,False
GCF_000010665.1_ASM1066v1_1420,True
GCF_000010665.1_ASM1066v1_1774,True
GCF_000010665.1_ASM1066v1_2129,False
GCF_000010665.1_ASM1066v1_2353,True
GCF_000010665.1_ASM1066v1_2782,True
GCF_000010665.1_ASM1066v1_2811,True
GCF_000010665.1_ASM1066v1_3249,True
GCF_000010665.1_ASM1066v1_3545,True
GCF_000010665.1_ASM1066v1_3590,False
GCF_000010665.1_ASM1066v1_3640,True
GCF_000010665.1_ASM1066v1_3641,True
GCF_000010665.1_ASM1066v1_4295,True
GCF_000010665.1_ASM1066v1_4300,True
GCF_000010665.1_ASM1066v1_4340,True
GCF_000010665.1_ASM1066v1_760,True
GCF_000010785.1_ASM1078v1_103,True
GCF_000010785.1_ASM1078v1_125,True
GCF_000010785.1_ASM1078v1_1282,True
GCF_000010785.1_ASM1078v1_199,True
GCF_000010785.1_ASM1078v1_64,True
GCF_000010985.1_ASM1098v1_1248,True
GCF_000010985.1_ASM1098v1_1301,True
GCF_000010985.1_ASM1098v1_1590,True
GCF_000010985.1_ASM1098v1_1719,True
GCF_000010985.1_ASM1098v1_203,True
GCF_000010985.1_ASM1098v1_209,True
GCF_000010985.1_ASM1098v1_2122,True
GCF_000010985.1_ASM1098v1_234,False
GCF_000010985.1_ASM1098v1_450,True
GCF_000010985.1_ASM1098v1_728,True
GCF_000010985.1_ASM1098v1_877,True
GCF_000011905.1_ASM1190v1_1372,True
GCF_000012665.1_ASM1266v1_1017,False
GCF_000012665.1_ASM1266v1_1208,True
GCF_000012665.1_ASM1266v1_1832,True
GCF_000012665.1_ASM1266v1_189,True
GCF_000012665.1_ASM1266v1_1947,True
GCF_000012665.1_ASM1266v1_2085,True
GCF_000012665.1_ASM1266v1_2296,True
GCF_000012665.1_ASM1266v1_2400,True
GCF_000012665.1_ASM1266v1_2415,True
GCF_000012665.1_ASM1266v1_2760,True
GCF_000012665.1_ASM1266v1_3020,True
GCF_000012665.1_ASM1266v1_3301,True
GCF_000012665.1_ASM1266v1_504,True
GCF_000012665.1_ASM1266v1_675,False
GCF_000012665.1_ASM1266v1_79,True
GCF_000012865.1_ASM1286v1_1233,True
GCF_000012865.1_ASM1286v1_1364,True
GCF_000012865.1_ASM1286v1_159,True
GCF_000012865.1_ASM1286v1_1668,False
GCF_000012865.1_ASM1286v1_1674,True
GCF_000012865.1_ASM1286v1_1751,True
GCF_000012865.1_ASM1286v1_2064,False
GCF_000012865.1_ASM1286v1_2284,True
GCF_000012865.1_ASM1286v1_2402,True
GCF_000012865.1_ASM1286v1_2443,True
GCF_000012865.1_ASM1286v1_2455,True
